book_id,Primary_ISBN_10,Primary_ISBN_13,Author,original_publication_year,original_title,Title,Average_Rating,Rating Count,Whole_Rating
6487308,385738935,9780385738930,Lauren Kate,2009,Fallen,"Fallen (Fallen, #1)",3.74,395296,4
4406,142000655,9780142000660,John Steinbeck,1952,East of Eden  ,East of Eden,4.35,320919,4
5886881,307341569,9780307341560,Gillian Flynn,2009,Dark Places,Dark Places,3.92,333452,4
5359,385339089,9780385339090,John Grisham,1993,The Client,The Client,3.97,320083,4
228333,312291639,9780312291630,"Emma McLaughlin, Nicola Kraus",2002,The Nanny Diaries,"The Nanny Diaries (Nanny, #1)",3.4,323762,3
24213,451527747,9780451527740,"Lewis Carroll, John Tenniel, Martin Gardner",1865,Alice's Adventures in Wonderland,Alice's Adventures in Wonderland & Through the Looking-Glass,4.06,340920,4
2156,192802631,9780192802640,"Jane Austen, James Kinsley, Deidre Shauna Lynch",1817,Persuasion,Persuasion,4.13,365425,4
556602,312370830,9780312370830,Tatiana de Rosnay,2007,Elle s'appelait Sarah,Sarah's Key,4.14,312444,4
43615,452284694,9780452284690,Stephen King,1982,The Gunslinger,"The Gunslinger (The Dark Tower, #1)",3.99,332494,4
9712,140003468X,9781400034680,"Gabriel GarcÃ­a MÃ¡rquez, Edith Grossman",1985,El amor en los tiempos del cÃ³lera,Love in the Time of Cholera,3.89,283806,4
439288,014131088X,9780141310890,Laurie Halse Anderson,1999,Speak,Speak,4.0,360156,4
17802724,399159347,9780399159340,Liane Moriarty,2013,The Husband's Secret ,The Husband's Secret,3.92,232106,4
1898,385494785,9780385494790,Jon Krakauer,1997,Into Thin Air: A Personal Account of the Mt. Everest Disaster,Into Thin Air: A Personal Account of the Mount Everest Disaster,4.11,291258,4
242006,031242227X,9780312422270,Augusten Burroughs,2002,Running with Scissors,Running with Scissors,3.7,293878,4
8908,307346609,9780307346600,Max Brooks,2006,World War Z: An Oral History of the Zombie War,World War Z: An Oral History of the Zombie War,4.01,312969,4
17212231,385537859,9780385537860,Dan Brown,2013,Inferno,"Inferno (Robert Langdon, #4)",3.8,287533,4
47281,440227534,9780440227530,Lois Lowry,1989,Number the Stars,Number the Stars,4.11,333638,4
13145,446692638,9780446692630,James Patterson,1993,Along Came a Spider,"Along Came a Spider (Alex Cross, #1)",4.08,311499,4
10614,450417395,9780450417400,Stephen King,1987,Misery,Misery,4.11,334647,4
66559,307341542,9780307341550,Gillian Flynn,2006,Sharp Objects,Sharp Objects,3.92,207889,4
2839,439366771,9780439366780,Katherine Paterson,1977,Bridge to Terabithia,Bridge to Terabithia,3.98,337644,4
30183,312360266,9780312360270,"P.C. Cast, Kristin Cast",2007,Marked,"Marked (House of Night, #1)",3.79,360044,4
36072,743269519,9780743269510,Stephen R. Covey,1989,The 7 Habits of Highly Effective People,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,4.05,314700,4
1622,743477545,9780743477540,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Catherine Belsey",1595,A Midsummer Night's Dream,A Midsummer Night's Dream,3.94,334241,4
4588,618711651,9780618711660,Jonathan Safran Foer,2005,Extremely Loud and Incredibly Close,Extremely Loud and Incredibly Close,3.97,294726,4
11387515,375869026,9780375869020,R.J. Palacio,2012,Wonder,Wonder,4.43,228538,4
233093,039480001X,9780394800010,Dr. Seuss,1957,The Cat in the Hat,The Cat in the Hat,4.15,314016,4
11235712,312641893,9780312641890,Marissa Meyer,2012,Cinder,"Cinder (The Lunar Chronicles, #1)",4.15,427663,4
16160797,316206849,9780316206850,"Robert Galbraith, J.K. Rowling",2013,The Cuckoo's Calling,"The Cuckoo's Calling (Cormoran Strike, #1)",3.83,297712,4
6068551,545123267,9780545123270,Maggie Stiefvater,2009,Shiver,"Shiver (The Wolves of Mercy Falls, #1)",3.78,356625,4
662,452011876,9780452011880,"Ayn Rand, Leonard Peikoff",1957,Atlas Shrugged,Atlas Shrugged,3.68,283295,4
49436,143038257,9780143038250,"Greg Mortenson, David Oliver Relin",2006,Three Cups of Tea ,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,3.64,283516,4
1232,143034901,9780143034900,"Carlos Ruiz ZafÃ³n, Lucia Graves",2001,La sombra del viento,"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)",4.24,263685,4
7631105,385738757,9780385738750,James Dashner,2010,The Scorch Trials,"The Scorch Trials (Maze Runner, #2)",3.93,305643,4
480479,767900383,9780767900390,Frances Mayes,1996,Under the Tuscan Sun,Under the Tuscan Sun,3.72,279264,4
19486412,399167064,9780399167060,Liane Moriarty,2014,Big Little Lies,Big Little Lies,4.2,306186,4
24337,590920685,9780590920680,Gail Carson Levine,1997,Ella Enchanted,Ella Enchanted,3.97,339117,4
3876,743297334,9780743297330,Ernest Hemingway,1926,The Sun Also Rises,The Sun Also Rises,3.83,284988,4
14891,61120073,9780061120080,Betty  Smith,1943,A Tree Grows In Brooklyn ,A Tree Grows in Brooklyn,4.24,291909,4
13148,446677388,9780446677390,James Patterson,1995,Kiss the Girls,"Kiss the Girls (Alex Cross, #2)",3.93,274639,4
21853621,312577222,9780312577220,Kristin Hannah,2015,The Nightingale,The Nightingale,4.54,253606,5
6334,1400078776,9781400078780,Kazuo Ishiguro,2005,Never Let Me Go,Never Let Me Go,3.8,294123,4
366522,786890754,9780786890750,Cecelia Ahern,2003,"PS, I Love You",P.S. I Love You,4.01,262921,4
12873,1844080382,9781844080380,"Daphne du Maurier, Sally Beauman",1938,Rebecca,Rebecca,4.2,177384,4
18373,156030306,9780156030300,Daniel Keyes,1966,Flowers for Algernon,Flowers for Algernon,4.07,313044,4
6952,552995878,9780552995870,"Laura Esquivel, Thomas  Christensen, Carol Christensen",1989,Como agua para chocolate,Like Water for Chocolate,3.94,263199,4
1103,812968069,9780812968060,Lisa See,2005,Snow Flower and the Secret Fan,Snow Flower and the Secret Fan,4.05,280475,4
22034,451205766,9780451205770,"Mario Puzo, Robert Thompson, Peter Bart",1969,The Godfather,The Godfather,4.36,256480,4
49750,525476881,9780525476890,John Green,2006,An Abundance of Katherines,An Abundance of Katherines,3.63,312754,4
29579,553803719,9780553803720,Isaac Asimov,1951,Foundation,Foundation (Foundation #1),4.13,279688,4
15783514,62255657,9780062255660,Neil Gaiman,2013,The Ocean at the End of the Lane,The Ocean at the End of the Lane,3.99,293844,4
30118,60513063,9780060513060,Shel Silverstein,1981,A Light in the Attic,A Light in the Attic,4.34,297861,4
29056083,751565350,9780751565360,"John Tiffany, Jack Thorne, J.K. Rowling",2016,"Harry Potter and the Cursed Child, Parts One and Two","Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, #8)",3.75,270603,4
11614718,61726834,9780061726840,Lauren Oliver,2011,Delirium,"Delirium (Delirium, #1)",3.99,256975,4
32499,385339704,9780385339700,John Grisham,1992,The Pelican Brief,The Pelican Brief,3.95,288376,4
17061,61139378,9780061139380,Neil Gaiman,2002,Coraline,Coraline,4.03,316379,4
12067,60853980,9780060853980,"Terry Pratchett, Neil Gaiman",1990,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch","Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",4.25,298304,4
70401,140042598,9780140042600,Jack Kerouac,1955,On the Road,On the Road,3.64,246602,4
16181775,1476729085,9781476729080,Graeme Simsion,2013,The Rosie Project,"The Rosie Project (Don Tillman, #1)",4.01,251703,4
3063499,446579939,9780446579930,Nicholas Sparks,2008,The Lucky One,The Lucky One,4.1,267166,4
2122,451191153,9780451191150,"Ayn Rand, Leonard Peikoff",1943,The Fountainhead,The Fountainhead,3.85,244545,4
76620,038039586X,9780380395870,Richard Adams,1972,Watership Down,"Watership Down (Watership Down, #1)",4.05,292426,4
10335308,307886263,9780307886260,Mindy Kaling,2011,Is Everyone Hanging Out Without Me? (And Other Concerns),Is Everyone Hanging Out Without Me? (And Other Concerns),3.84,290674,4
3591262,375414495,9780375414500,Abraham Verghese,2009,Cutting for Stone,Cutting for Stone,4.28,258319,4
140225,006112527X,9780061125270,"C.S. Lewis, Pauline Baynes",1951,The Voyage of the Dawn Treader,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",4.08,306492,4
295,753453800,9780753453800,Robert Louis Stevenson,1882,Treasure Island,Treasure Island,3.82,268012,4
9520360,1423140591,9781423140600,Rick Riordan,2011,The Son of Neptune ,"The Son of Neptune (The Heroes of Olympus, #2)",4.44,299980,4
10644930,1451627289,9781451627280,Stephen King,2011,1963-11-22 00:00:00,1963-11-22 00:00:00,4.29,258464,4
4948,241003008,9780241003010,Eric Carle,1969,The Very Hungry Caterpillar,The Very Hungry Caterpillar Board Book,4.29,296952,4
135479,140285601,9780140285600,Kurt Vonnegut Jr.,1963,Cat's Cradle,Cat's Cradle,4.18,238940,4
2493,451528557,9780451528550,"H.G. Wells, Greg Bear, Carlo Pagetti",1895,The Time Machine,The Time Machine,3.87,276076,4
39999,385751060,9780385751060,John Boyne,2006,The Boy in the Striped Pyjamas,The Boy in the Striped Pajamas,4.1,285692,4
4900,1892295490,9781892295490,Joseph Conrad,1899,Heart of Darkness,Heart of Darkness,3.42,255576,3
7812659,044654759X,9780446547600,Nicholas Sparks,2010,Safe Haven,Safe Haven,4.19,255531,4
52529,1582701709,9781582701710,Rhonda Byrne,2006,The Secret,"The Secret (The Secret, #1)",3.62,241537,4
227711,60987561,9780060987560,Wally Lamb,1998,I Know This Much Is True ,I Know This Much Is True,4.17,246917,4
10583,1416524347,9781416524340,Stephen King,1983,Pet Sematary,Pet Sematary,3.91,256383,4
5203,671021001,9780671021010,Wally Lamb,1992,She's Come Undone,She's Come Undone,3.84,259576,4
1215032,756404738,9780756404730,Patrick Rothfuss,2011,The Wise Man's Fear,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",4.57,245686,5
33724,440241901,9780440241900,Sophie Kinsella,2003,Can You Keep a Secret?,Can You Keep a Secret?,3.83,278747,4
6752378,1442403543,9781442403540,Cassandra Clare,2011,City of Fallen Angels,"City of Fallen Angels (The Mortal Instruments, #4)",4.16,341826,4
14748,743418174,9780743418170,Jennifer Weiner,2001,Good in Bed,"Good in Bed (Cannie Shapiro, #1)",3.7,248804,4
3412,380018179,9780380018180,Colleen McCullough,1977,The Thorn Birds,The Thorn Birds,4.22,255651,4
2213661,60530928,9780060530920,"Neil Gaiman, Dave McKean",2008,The Graveyard Book,The Graveyard Book,4.12,302303,4
13158800,1451681739,9781451681730,M.L. Stedman,2012,The Light Between Oceans,The Light Between Oceans,4.0,243526,4
28194,439709105,9780439709100,"Cornelia Funke, Anthea Bell",2003,Tintenherz,"Inkheart (Inkworld, #1)",3.86,285011,4
4894,91883768,9780091883770,"Spencer Johnson, Kenneth H. Blanchard",1998,Who Moved My Cheese?,Who Moved My Cheese?,3.74,237272,4
9791,307279464,9780307279460,Bill Bryson,1997,A Walk in the Woods,A Walk in the Woods,4.05,250192,4
13214,553279378,9780553279380,Maya Angelou,1969,I Know Why the Caged Bird Sings,I Know Why the Caged Bird Sings,4.19,270859,4
15818107,61950726,9780061950730,Christina Baker Kline,2013,Orphan Train,Orphan Train,4.14,226091,4
8755776,1442416866,9781442416860,Cassandra Clare,2012,City of Lost Souls,"City of Lost Souls (The Mortal Instruments, #5)",4.3,300553,4
13526165,316204277,9780316204280,Maria Semple,2012,"Where'd You Go, Bernadette","Where'd You Go, Bernadette",3.9,215453,4
14497,60557818,9780060557810,Neil Gaiman,1996,Neverwhere,Neverwhere,4.18,268318,4
9717,571224385,9780571224390,"Milan Kundera, Michael Henry Heim",1984,NesnesitelnÃ¡ lehkost bytÃ­,The Unbearable Lightness of Being,4.08,205279,4
4473,552135399,9780552135400,John Irving,1989,A Prayer for Owen Meany,A Prayer for Owen Meany,4.22,226964,4
32234,316182540,9780316182550,Janet Fitch,1999,White Oleander,White Oleander,3.93,245674,4
9275658,039925675X,9780399256750,Marie Lu,2011,Legend,"Legend (Legend, #1)",4.19,299998,4
14866,743496728,9780743496730,Jodi Picoult,2007,Nineteen Minutes,Nineteen Minutes,4.1,235978,4
2318271,1401323251,9781401323260,"Randy Pausch, Jeffrey Zaslow",2008,The Last Lecture,The Last Lecture,4.25,241869,4
228665,812511816,9780812511820,Robert Jordan,1990,The Eye of the World,"The Eye of the World (Wheel of Time, #1)",4.18,260184,4
10916,61150142,9780061150140,Jodi Picoult,1998,The Pact,The Pact,4.0,221225,4
65605,60764902,9780060764910,C.S. Lewis,1953,The magician's nephew,"The Magician's Nephew (Chronicles of Narnia, #6)",4.01,268355,4
2153405,595440096,9780595440090,Lisa Genova,2007,Still Alice,Still Alice,4.3,223432,4
13596809,425263916,9780425263910,Sylvia Day,2012,Reflected in You,"Reflected in You (Crossfire, #2)",4.33,252564,4
6689,375814248,9780375814240,"Roald Dahl, Quentin Blake",1961,James and the Giant Peach,James and the Giant Peach,3.99,270402,4
13137,446696617,9780446696620,James Patterson,2001,1st To Die,"1st to Die (Women's Murder Club, #1)",4.05,233984,4
13,345453743,9780345453750,Douglas Adams,1996,The Ultimate Hitchhiker's Guide: Five Complete Novels and One Story,The Ultimate Hitchhiker's Guide to the Galaxy,4.37,222842,4
6280118,340896965,9780340896970,David Nicholls,2009,One Day,One Day,3.77,222926,4
7747374,61969559,9780061969550,Pittacus Lore,2010,I Am Number Four,"I Am Number Four (Lorien Legacies, #1)",3.94,253437,4
1371,140275363,9780140275360,"Homer, Robert Fagles, FrÃ©dÃ©ric Mugler, Bernard Knox",-750,á¼¸Î»Î¹Î¬Ï‚,The Iliad,3.83,241088,4
13497818,316228532,9780316228530,J.K. Rowling,2012,The Casual Vacancy,The Casual Vacancy,3.28,231835,3
24192,385339690,9780385339700,John Grisham,1996,The Runaway Jury,The Runaway Jury,3.96,222712,4
4138,316777730,9780316777740,David Sedaris,1997,Naked,Naked,4.08,201337,4
45978,375840400,9780375840400,Christopher Paolini,2005,Eldest,"Eldest (The Inheritance Cycle, #2)",3.96,250000,4
236093,140621679,9780140621680,"L. Frank Baum, W.W. Denslow",1900,The Wonderful Wizard of Oz,"The Wonderful Wizard of Oz (Oz, #1)",3.98,247521,4
121749,000720230X,9780007202300,C.S. Lewis,1951,Prince Caspian: The Return to Narnia,"Prince Caspian (Chronicles of Narnia, #2)",3.96,250221,4
11590,450031063,9780450031070,Stephen King,1975,Salem's Lot,'Salem's Lot,3.99,228680,4
7745,679785892,9780679785900,"Hunter S. Thompson, Ralph Steadman",1971,Fear and Loathing in Las Vegas: A Savage Journey to the Heart of the American Dream,Fear and Loathing in Las Vegas,4.08,232489,4
10025305,1416975888,9781416975880,Cassandra Clare,2011,Clockwork Prince,"Clockwork Prince (The Infernal Devices, #2)",4.46,307994,4
20910157,62268341,9780062268340,Amy Poehler,2014,Yes Please,Yes Please,3.81,251082,4
12996,743477553,9780743477550,William Shakespeare,1603,"The Tragedy of Othello, The Moor of Venice",Othello,3.88,238875,4
6149,1400033411,9781400033420,Toni Morrison,1987,Beloved,Beloved,3.77,233825,4
3236307,015206396X,9780152063960,Kristin Cashore,2008,Graceling,"Graceling (Graceling Realm, #1)",4.1,281185,4
78411,439206472,9780439206470,"Lemony Snicket, Brett Helquist",1999,The Bad Beginning,"The Bad Beginning (A Series of Unfortunate Events, #1)",3.89,275670,4
355697,449213943,9780449213940,"Erich Maria Remarque, A.W. Wheen",1929,Im Westen nichts Neues,All Quiet on the Western Front,3.92,249113,4
191139,679805273,9780679805270,Dr. Seuss,1990,"Oh, the Places You'll Go!","Oh, The Places You'll Go!",4.34,257260,4
16115612,159463176X,9781594631760,Khaled Hosseini,2012,And The Mountains Echoed,And the Mountains Echoed,4.03,199326,4
7082,345404475,9780345404470,"Philip K. Dick, Roger Zelazny",1968,Do Androids Dream of Electric Sheep?,Do Androids Dream of Electric Sheep?,4.08,223828,4
18254,141439742,9780141439750,"Charles Dickens, George Cruikshank, Philip Horne",1838,Oliver Twist,Oliver Twist,3.85,230181,4
11149,60652896,9780060652890,C.S. Lewis,1942,A Grief Observed,The Screwtape Letters,4.21,116277,4
6936382,525423273,9780525423270,Stephanie Perkins,2010,Anna and the French Kiss,"Anna and the French Kiss (Anna and the French Kiss, #1)",4.08,259479,4
113946,7173040,9780007173040,Dr. Seuss,1957,How the Grinch Stole Christmas!,How the Grinch Stole Christmas!,4.36,250602,4
5805,1401207928,9781401207920,"Alan Moore, David   Lloyd",1990,V for Vendetta,V for Vendetta,4.25,210682,4
2203,743223136,9780743223130,David McCullough,2001,John Adams,John Adams,4.05,215780,4
14995,553384287,9780553384280,Dean Koontz,2003,Odd Thomas,"Odd Thomas (Odd Thomas, #1)",3.94,205986,4
119324,679879250,9780679879250,Philip Pullman,1997,The Subtle Knife,"The Subtle Knife (His Dark Materials, #2)",4.1,242503,4
22232,439488400,9780439488400,Jerry Spinelli,2000,Stargirl,"Stargirl (Stargirl, #1)",3.74,237560,4
7090447,1423113381,9781423113390,Rick Riordan,2010,The Red Pyramid,"The Red Pyramid (Kane Chronicles, #1)",4.06,232791,4
350,441788386,9780441788380,Robert A. Heinlein,1961,Stranger in a Strange Land,Stranger in a Strange Land,3.91,220301,4
10176,965904830,9780965904830,David Sedaris,2004,Dress Your Family in Corduroy and Denim,Dress Your Family in Corduroy and Denim,4.08,191923,4
6319,141311371,9780141311370,"Roald Dahl, Quentin Blake",1982,The BFG,The BFG,4.22,245855,4
21,076790818X,9780767908180,Bill Bryson,2003,A Short History of Nearly Everything,A Short History of Nearly Everything,4.19,191535,4
1852,439227143,9780439227150,Jack London,1903,The Call of the Wild,The Call of the Wild,3.83,223932,4
7864437,385738773,9780385738770,James Dashner,2011,The Death Cure,"The Death Cure (Maze Runner, #3)",3.77,223674,4
16793,61142026,9780061142020,Neil Gaiman,1999,Stardust,Stardust,4.07,237602,4
33917,618485228,9780618485220,Jhumpa Lahiri,2003,The Namesake,The Namesake,3.96,184211,4
8667848,670022411,9780670022410,Deborah Harkness,2011,A Discovery of Witches,"A Discovery of Witches (All Souls Trilogy, #1)",3.99,226622,4
11297,375704027,9780375704020,"Haruki Murakami, Jay Rubin",1987,ãƒŽãƒ«ã‚¦ã‚§ã‚¤ã®æ£® [Noruwei no Mori],Norwegian Wood,4.02,183988,4
5168,446672211,9780446672210,Billie Letts,1995,Where the Heart Is,Where the Heart Is,4.0,208333,4
6567017,525421580,9780525421580,"John Green, David Levithan",2010,"Will Grayson, Will Grayson","Will Grayson, Will Grayson",3.84,236431,4
1241,307276902,9780307276900,James Frey,2003,A Million Little Pieces,A Million Little Pieces,3.62,184241,4
2282133,1595141758,9781595141750,Richelle Mead,2008,Frostbite,"Frostbite (Vampire Academy, #2)",4.3,256745,4
8520610,307352145,9780307352150,Susan Cain,2012,Quiet: The Power of Introverts in a World that Can't Stop Talking,Quiet: The Power of Introverts in a World That Can't Stop Talking,4.04,202135,4
233818,440439884,9780440439880,Scott O'Dell,1960,Island of the Blue Dolphins,"Island of the Blue Dolphins (Island of the Blue Dolphins, #1)",3.8,236015,4
17250,142437336,9780142437340,"Arthur Miller, Christopher Bigsby",1953,The Crucible,The Crucible,3.55,242980,4
50,689840926,9780689840920,Gary Paulsen,1986,Hatchet,"Hatchet (Brian's Saga, #1)",3.68,222553,4
68428,076531178X,9780765311790,Brandon Sanderson,2006,Mistborn : The Final Empire,"The Final Empire (Mistborn, #1)",4.43,208944,4
51496,451528956,9780451528960,"Robert Louis Stevenson, Vladimir Nabokov, Mervyn Peake, Dan Chaon",1886,The Strange Case of Dr Jekyll and Mr Hyde,The Strange Case of Dr. Jekyll and Mr. Hyde,3.79,223535,4
